153.808, 1.5463, 82.8235,
153.316, 1.54135, 78.5557,
152.942, 1.5376, 74.9285,
152.675, 1.53491, 71.9216,
152.502, 1.53317, 69.5095,
152.414, 1.53228, 67.6613,
152.399, 1.53214, 66.3421,
152.45, 1.53265, 65.5126,
152.558, 1.53373, 65.1309,
152.713, 1.53529, 65.1519,
152.908, 1.53725, 65.5287,
153.135, 1.53953, 66.2133,
153.388, 1.54207, 67.1569,
153.659, 1.5448, 68.311,
153.943, 1.54765, 69.6277,
154.232, 1.55056, 71.0611,
154.523, 1.55348, 72.5675,
154.809, 1.55636, 74.1062,
155.087, 1.55916, 75.6402,
155.354, 1.56184, 77.1367,
155.607, 1.56439, 78.5677,
155.845, 1.56677, 79.91,
156.067, 1.569, 81.146,
156.273, 1.57108, 82.2631,
156.466, 1.57302, 83.2545,
156.647, 1.57484, 84.1187,
156.819, 1.57657, 84.8591,
156.987, 1.57825, 85.4842,
157.154, 1.57993, 86.0067,
157.324, 1.58165, 86.4431,
157.503, 1.58345, 86.8135,
157.695, 1.58538, 87.1405,
157.904, 1.58748, 87.4488,
158.133, 1.58978, 87.7644,
158.385, 1.59232, 88.1139,
158.663, 1.5951, 88.5238,
158.966, 1.59816, 89.02,
159.296, 1.60148, 89.6268,
159.652, 1.60505, 90.3667,
160.031, 1.60886, 91.2595,
160.43, 1.61287, 92.3222,
160.845, 1.61705, 93.5682,
161.272, 1.62134, 95.0073,
161.704, 1.62568, 96.6454,
162.136, 1.63003, 98.4843,
162.561, 1.6343, 100.521,
162.972, 1.63843, 102.75,
163.361, 1.64234, 105.161,
163.723, 1.64598, 107.739,
164.051, 1.64927, 110.466,
164.338, 1.65216, 113.323,
164.579, 1.65459, 116.286,
164.771, 1.65651, 119.331,
164.909, 1.6579, 122.43,
164.991, 1.65873, 125.558,
165.017, 1.65899, 128.687,
164.986, 1.65867, 131.791,
164.899, 1.6578, 134.845,
164.759, 1.6564, 137.825,
164.57, 1.6545, 140.711,
164.336, 1.65214, 143.485,
164.063, 1.64939, 146.131,
163.755, 1.6463, 148.641,
163.42, 1.64293, 151.005,
163.064, 1.63936, 153.223,
162.695, 1.63564, 155.294,
162.318, 1.63186, 157.227,
161.942, 1.62807, 159.03,
161.571, 1.62435, 160.718,
161.214, 1.62076, 162.309,
160.877, 1.61737, 163.825,
160.567, 1.61425, 165.291,
160.293, 1.6115, 166.735,
160.063, 1.60918, 168.187,
