154.033, 1.54857, 73.3261,
153.972, 1.54795, 73.0896,
153.781, 1.78224, 72.589,
153.591, 1.78004, 72.089,
153.498, 1.54318, 71.8392,
153.303, 1.7767, 71.3401,
153.111, 1.53929, 70.8416,
152.916, 1.53733, 70.3436,
152.817, 1.53634, 70.0949,
152.619, 1.53435, 69.5979,
152.619, 1.53435, 69.5979,
152.617, 1.76875, 69.5979,
152.619, 1.53435, 69.5979,
152.686, 1.53502, 69.8323,
152.815, 1.77105, 70.0949,
152.916, 1.53733, 70.3436,
153.111, 1.53929, 70.8416,
153.305, 1.54124, 71.3401,
153.593, 1.54414, 72.089,
153.972, 1.54795, 73.0896,
154.434, 1.78982, 74.3436,
154.892, 1.5572, 75.6011,
155.338, 1.56168, 76.8621,
155.857, 1.8063, 78.3797,
156.367, 1.57203, 79.9021,
156.777, 1.81697, 81.1743,
157.262, 1.58102, 82.705,
157.85, 1.58694, 84.7388,
158.258, 1.59103, 86.0364,
158.623, 1.5947, 87.3229,
158.978, 1.59828, 88.6122,
159.187, 1.60037, 89.3871,
159.392, 1.60243, 90.1629,
159.593, 1.60446, 90.9397,
159.725, 1.60579, 91.458,
159.888, 1.60743, 92.2223,
159.921, 1.60775, 92.2363,
160.049, 1.60904, 92.7556,
160.236, 1.85705, 93.5354,
160.301, 1.61157, 93.7955,
160.424, 1.61281, 94.316,
160.546, 1.61404, 94.8369,
160.785, 1.61644, 95.8798,
161.017, 1.61878, 96.9241,
161.299, 1.62161, 98.2315,
161.67, 1.62534, 100.629,
162.149, 1.63015, 102.678,
162.543, 1.63411, 105.364,
163.008, 1.88919, 108.269,
163.43, 1.64304, 111.181,
163.799, 1.64674, 114.351,
164.119, 1.90206, 117.024,
164.393, 1.65271, 119.954,
164.615, 1.65494, 122.888,
164.787, 1.65667, 125.825,
164.937, 1.91153, 127.661,
164.962, 1.65843, 130.636,
165.025, 1.65907, 132.727,
165.004, 1.65886, 135.183,
164.989, 1.91213, 136.788,
164.836, 1.91037, 139.262,
164.665, 1.65545, 141.737,
164.481, 1.6536, 143.942,
164.103, 1.6498, 147.001,
163.822, 1.64698, 149.285,
163.317, 1.89276, 152.686,
162.738, 1.88605, 156.066,
162.169, 1.63036, 159.505,
161.598, 1.62461, 162.624,
161.024, 1.86619, 165.472,
160.432, 1.85933, 168.364,
160.165, 1.61021, 169.617,
159.639, 1.60492, 172.257,
159.405, 1.60257, 173.844,
159.261, 1.84576, 175.137,
159.068, 1.59918, 177.328,
159.179, 1.6003, 178.737,
159.309, 1.6016, 180.463,
159.578, 1.84943, 181.944,
159.979, 1.60834, 183.762,
160.637, 1.61495, 185.35,
161.417, 1.87074, 187.297,
162.406, 1.63274, 189.831,
163.695, 1.6457, 192.064,
165.295, 1.66179, 195.521,
167.414, 1.68308, 198.998,
169.899, 1.70807, 201.798,
172.951, 1.73875, 205.731,
176.913, 1.77859, 208.983,
181.253, 1.82222, 212.038,
186.404, 1.87401, 215.123,
192.269, 1.93296, 218.474,
198.435, 1.99495, 222.882,
205.772, 2.06872, 226.807,
213.666, 1.81988, 231.347,
221.519, 2.22702, 236.682,
230.455, 2.31686, 241.304,
239.936, 2.41218, 246.196,
249.238, 2.12286, 251.059,
259.654, 2.61042, 254.749,
270.757, 2.72203, 258.153,
281.026, 2.82528, 261.842,
290.974, 2.92529, 263.858,
300.715, 3.02322, 265.99,
310.373, 3.59707, 267.269,
319.694, 3.7051, 268.76,
328.558, 3.80783, 269.704,
337.406, 3.91037, 269.146,
345.756, 3.47603, 268.68,
354.351, 3.56244, 267.051,
362.845, 3.64784, 266.203,
370.152, 3.72129, 265.576,
377.739, 3.79757, 264.415,
384.58, 3.86635, 264.483,
391.729, 3.93822, 264.573,
397.841, 3.99966, 264.029,
404.149, 4.06308, 265.021,
409.248, 4.11435, 264.355,
414.448, 4.16662, 264.711,
418.586, 4.20822, 264.601,
422.603, 3.59948, 263.887,
425.566, 3.62472, 262.743,
428.17, 3.6469, 261.686,
430.114, 3.66346, 260.782,
431.427, 3.67464, 260.007,
432.456, 3.68341, 259.583,
433.188, 3.68964, 259.208,
433.094, 3.68884, 260,
433.319, 3.69075, 260.652,
433.358, 3.69109, 262.231,
433.413, 3.69155, 263.458,
433.738, 3.69433, 263.974,
433.585, 3.69302, 265.516,
433.774, 3.69463, 266.914,
433.894, 3.69565, 267.745,
433.885, 3.69557, 267.438,
433.994, 3.6965, 267.961,
434.048, 3.69696, 268.223,
434.392, 3.6999, 268.081,
434.551, 3.70125, 268.867,
434.654, 3.70213, 269.392,
435.047, 3.70547, 269.512,
435.13, 4.37455, 269.73,
435.524, 3.70954, 269.85,
435.97, 3.71333, 270.541,
436.053, 3.71404, 270.76,
436.48, 3.71768, 271.144,
436.8, 3.72041, 270.693,
436.934, 3.72155, 271.485,
437.308, 3.72473, 271.605,
437.68, 3.7279, 271.725,
437.764, 3.72861, 272.253,
437.846, 3.72931, 272.782,
438.09, 3.7314, 272.109,
437.846, 3.72931, 272.782,
437.846, 3.72931, 272.782,
437.846, 3.72931, 272.782,
437.846, 3.72931, 272.782,
437.846, 3.72931, 272.782,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.641, 3.72757, 273.719,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.6, 3.72722, 273.454,
437.354, 3.72512, 274.126,
437.6, 3.72722, 273.454,
437.3, 3.72467, 273.555,
437.354, 3.72512, 274.126,
437.6, 3.72722, 273.454,
437.354, 3.72512, 274.126,
437.6, 3.72722, 273.454,
437.354, 3.72512, 274.126,
437.354, 3.72512, 274.126,
437.394, 3.72546, 274.391,
437.354, 3.72512, 274.126,
437.354, 3.72512, 274.126,
437.354, 3.72512, 274.126,
437.354, 3.72512, 274.126,
437.354, 3.72512, 274.126,
437.354, 3.72512, 274.126,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.354, 3.72512, 274.126,
437.106, 3.72301, 274.798,
437.354, 3.72512, 274.126,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.146, 3.72335, 275.062,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.146, 3.72335, 275.062,
437.106, 3.72301, 274.798,
437.146, 3.72335, 275.062,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.1, 4.39436, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.106, 3.72301, 274.798,
437.146, 3.72335, 275.062,
437.394, 3.72546, 274.391,
437.446, 3.72591, 274.962,
437.994, 3.73057, 274.189,
438.033, 3.73091, 274.454,
438.111, 3.73157, 274.983,
438.124, 3.73168, 275.29,
438.372, 3.7338, 274.617,
438.372, 3.7338, 274.617,
438.411, 3.73412, 274.881,
438.124, 3.73168, 275.29,
438.124, 3.73168, 275.29,
438.124, 3.73168, 275.29,
438.174, 3.73211, 275.861,
438.168, 4.40509, 275.861,
438.174, 3.73211, 275.861,
438.218, 4.4056, 276.433,
438.168, 4.40509, 275.861,
438.506, 4.40849, 276.025,
438.524, 3.73509, 276.332,
438.524, 3.73509, 276.332,
438.768, 4.41112, 275.658,
438.768, 4.41112, 275.658,
439.017, 4.41363, 274.984,
439.023, 3.73934, 274.984,
439.017, 4.41363, 274.984,
439.265, 4.41612, 274.309,
439.265, 4.41612, 274.309,
439.265, 4.41612, 274.309,
