180.576,73.5662,275.415,211.182,350,129.4
180.576,72.7711,276.156,211.796,350,129.4
180.576,72.0948,276.8,212.29,350,129.4
180.576,71.5332,277.348,212.669,350,129.4
180.576,71.0808,277.805,212.939,350,129.4
180.576,70.7313,278.175,213.107,350,129.4
180.576,70.4773,278.461,213.18,350,129.4
180.576,70.3105,278.67,213.169,350,129.4
180.576,70.2222,278.808,213.082,350,129.4
180.576,70.2029,278.881,212.93,350,129.4
180.576,70.2429,278.898,212.722,350,129.4
180.576,70.332,278.865,212.468,350,129.4
180.576,70.4604,278.79,212.18,350,129.4
180.576,70.6181,278.68,211.866,350,129.4
180.576,70.7958,278.543,211.535,350,129.4
180.576,70.9842,278.387,211.197,350,129.4
180.576,71.1749,278.219,210.859,350,129.4
180.576,71.3604,278.044,210.528,350,129.4
180.576,71.5337,277.871,210.21,350,129.4
180.576,71.689,277.703,209.909,350,129.4
180.576,71.8215,277.547,209.629,350,129.4
180.576,71.9275,277.406,209.371,350,129.4
180.576,72.0044,277.284,209.137,350,129.4
180.576,72.0506,277.184,208.926,350,129.4
180.576,72.0659,277.107,208.736,350,129.4
180.576,72.0507,277.055,208.564,350,129.4
180.576,72.0067,277.029,208.408,350,129.4
180.576,71.9365,277.028,208.261,350,129.4
180.576,71.8432,277.051,208.118,350,129.4
180.576,71.7309,277.097,207.974,350,129.4
180.576,71.6039,277.164,207.822,350,129.4
180.576,71.4671,277.249,207.654,350,129.4
180.576,71.3254,277.349,207.465,350,129.4
180.576,71.1839,277.461,207.247,350,129.4
180.576,71.0476,277.582,206.994,350,129.4
180.576,70.9211,277.707,206.701,350,129.4
180.576,70.8089,277.835,206.362,350,129.4
180.576,70.7145,277.96,205.973,350,129.4
180.576,70.6413,278.08,205.532,350,129.4
180.576,70.5917,278.191,205.036,350,129.4
180.576,70.5672,278.291,204.485,350,129.4
180.576,70.5686,278.376,203.878,350,129.4
180.576,70.5958,278.445,203.219,350,129.4
180.576,70.6478,278.496,202.509,350,129.4
180.576,70.7229,278.527,201.754,350,129.4
180.576,70.8182,278.537,200.96,350,129.4
180.576,70.9305,278.526,200.132,350,129.4
180.576,71.0558,278.494,199.279,350,129.4
180.576,71.1895,278.44,198.41,350,129.4
180.576,71.3268,278.366,197.533,350,129.4
180.576,71.4626,278.272,196.659,350,129.4
180.576,71.5917,278.159,195.797,350,129.4
