180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.248,179.872,237.16, 0
180.312,71.456,276.056,215.248,179.872,237.16, 0
180.4,71.456,276.056,215.336,179.784,237.16, 0
180.4,71.456,276.056,215.336,179.872,237.16, 0
180.4,71.456,275.968,215.424,179.872,237.16, 0
180.4,71.456,275.88,215.688,179.96,237.16, 0
180.4,71.456,275.616,216.216,180.048,237.16, 0
180.4,71.456,275.264,217.008,180.048,237.16, 0
180.4,71.456,274.56,217.888,179.96,237.16, 0
180.4,71.456,273.592,218.768,179.872,237.16, 0
180.4,71.456,272.536,220,179.872,237.16, 0
180.312,71.456,271.128,221.672,180.048,237.16, 0
180.312,71.456,269.544,223.432,180.048,237.16, 0
180.312,71.544,267.96,224.84,180.048,237.248, 0
180.224,71.632,266.288,226.336,180.136,237.248, 0
180.224,72.072,264.616,227.832,180.136,237.248, 0
180.136,73.128,262.68,229.064,180.224,237.248, 0
180.048,74.976,260.568,230.032,180.312,237.248, 0
179.432,77.616,258.28,230.824,180.312,237.424, 0
178.376,81.048,255.64,231.176,180.224,237.424, 0
176.792,86.768,251.152,231.176,179.96,237.424, 0
176.176,90.376,248.072,231.176,179.784,237.424, 0
176.088,92.312,246.4,231.176,179.784,237.424, 0
176,95.656,243.144,231.176,179.784,237.424, 0
176.088,98.824,239.976,231.176,179.872,237.512, 0
176,101.992,236.896,231.176,180.136,237.512, 0
176,104.984,233.728,231.088,180.224,237.512, 0
175.736,107.976,230.736,231,180.312,237.512, 0
175.384,111.056,227.568,230.736,180.4,237.512, 0
175.032,114.136,224.752,230.472,180.4,237.512, 0
174.592,117.216,221.76,230.208,180.488,237.512, 0
173.976,120.384,218.768,229.856,180.488,237.512, 0
173.096,123.728,215.6,229.504,180.488,237.512, 0
172.128,127.16,212.52,229.416,180.488,237.512, 0
170.984,130.416,209.352,229.416,180.488,237.512, 0
169.664,133.672,206.36,229.416,180.488,237.424, 0
168.168,136.928,203.368,229.416,180.4,237.424, 0
166.496,140.36,200.376,229.416,180.488,237.424, 0
164.736,143.704,197.384,229.416,180.488,237.424, 0
162.624,147.312,194.128,229.416,180.488,237.424, 0
159.104,153.032,188.672,229.416,180.488,237.424, 0
156.728,157.168,184.448,229.416,180.4,237.424, 0
155.584,159.192,182.16,229.416,180.4,237.424, 0
154.44,161.48,179.96,229.416,180.4,237.424, 0
153.472,163.68,177.672,229.504,180.4,237.424, 0
151.448,168.344,172.832,229.504,180.4,237.424, 0
149.6,173.36,168.08,229.504,180.4,237.424, 0
147.752,178.464,163.504,229.504,180.4,237.424, 0
146.256,183.656,158.928,229.592,180.312,237.424, 0
144.936,189.024,154.44,229.856,180.4,237.424, 0
143.704,193.864,150.128,230.384,180.4,237.424, 0
142.472,198.616,145.904,231.264,180.312,237.424, 0
141.504,202.928,142.12,232.76,180.312,237.424, 0
140.624,206.976,138.6,234.872,180.312,237.424, 0
140.096,210.76,134.904,236.808,180.4,237.424, 0
139.568,214.456,131.208,238.216,180.4,237.424, 0
139.128,218.064,127.424,238.48,180.312,237.424, 0
138.6,221.936,122.848,238.304,180.312,237.424, 0
138.16,225.72,118.536,238.304,180.488,237.424, 0
137.456,229.152,114.576,238.656,180.488,237.424, 0
136.928,232.144,110.968,239.184,180.4,237.424, 0
136.488,234.696,108.328,240.24,180.312,237.424, 0
136.136,236.632,106.392,241.56,180.4,237.424, 0
135.872,238.304,104.896,242.264,180.4,237.424, 0
135.696,239.712,103.664,242.264,180.488,237.424, 0
135.608,241.12,102.256,242,180.488,237.424, 0
135.696,242.264,101.024,241.648,180.488,237.424, 0
135.784,243.408,100.232,241.56,180.488,237.424, 0
135.784,243.848,99.88,241.472,180.488,237.424, 0
135.96,244.816,99.176,241.208,180.488,237.424, 0
135.96,245.872,98.384,241.032,180.488,237.424, 0
135.96,246.664,97.856,240.856,180.4,237.424, 0
135.96,247.28,97.152,240.416,180.4,237.424, 0
136.048,247.896,96.624,239.712,180.488,237.424, 0
136.048,248.512,96.096,239.272,180.576,237.424, 0
136.048,248.952,95.92,239.008,180.488,237.424, 0
136.048,249.392,95.832,238.568,180.488,237.424, 0
136.048,249.832,95.92,238.128,180.224,237.424, 0
136.048,250.36,95.832,237.424,180.488,237.424, 0
136.136,250.712,95.744,236.984,180.576,237.336, 0
136.136,251.064,95.568,236.456,180.488,237.16, 0
136.048,251.328,95.392,235.84,180.4,237.072, 0
136.048,251.416,95.48,235.488,180.312,237.072, 0
136.048,251.416,95.744,235.4,180.312,236.984, 0
136.136,251.592,95.832,235.312,180.312,236.984, 0
136.136,251.68,95.92,235.224,180.224,236.984, 0
136.136,251.856,95.92,235.048,180.136,236.896, 0
136.048,252.032,95.744,234.872,180.048,236.896, 0
135.96,252.208,95.568,234.784,180.048,236.808, 0
135.96,252.296,95.48,234.608,180.048,236.808, 0
135.96,252.384,95.48,234.52,180.136,236.72, 0
135.96,252.472,95.48,234.432,180.312,236.632, 0
135.96,252.384,95.48,234.344,180.576,236.368, 0
136.048,252.472,95.48,234.344,180.576,236.016, 0
136.048,252.472,95.392,234.344,180.752,235.4, 0
136.048,252.472,95.392,234.344,181.016,234.432, 0
136.048,252.472,95.392,234.344,181.28,233.024, 0
136.048,252.472,95.392,234.344,181.632,231.352, 0
136.048,252.56,95.392,234.344,182.072,229.24, 0
136.136,252.56,95.392,234.256,182.688,226.864, 0
136.048,252.648,94.952,234.344,183.216,223.168, 0
135.96,252.736,94.688,234.256,183.48,220.528, 0
135.96,252.824,94.6,234.256,183.744,217.888, 0
135.96,253,94.336,234.256,183.832,215.072, 0
135.784,253.088,94.16,234.256,183.48,212.256, 0
135.696,253.176,93.984,234.168,183.392,209.176, 0
135.784,253.176,93.984,234.168,183.392,206.448, 0
135.784,253.176,94.072,234.168,183.392,203.808, 0
135.784,253.176,94.072,234.168,183.304,201.696, 0
135.784,253.176,94.072,234.168,183.304,199.672, 0
135.784,253.176,93.984,234.168,183.392,198.528, 0
135.784,253.176,93.984,234.168,183.392,198.176, 0
135.872,253.176,93.984,234.168,183.304,198.088, 0
135.872,253.176,93.896,234.256,183.304,198.176, 0
135.96,253.176,93.896,234.256,183.304,198.088, 0
135.96,253.176,93.808,234.344,183.304,198.088, 0
135.96,253.176,93.544,234.52,183.304,198.088, 0
135.96,253.176,93.28,234.696,183.216,198.088, 0
135.96,253.176,92.928,234.872,183.304,198.088, 0
135.96,253.088,92.752,234.96,183.304,198.088, 0
136.048,253.088,92.136,235.4,183.216,198.088, 0
136.048,253,91.432,236.104,183.216,198.088, 0
136.312,252.824,90.816,236.984,183.304,198.088, 0
136.576,252.384,90.376,237.952,183.48,198.088, 0
136.928,251.68,90.2,239.184,183.48,198.088, 0
137.28,250.8,90.288,239.976,183.48,198.088, 0
137.632,249.744,90.552,240.592,183.48,198.088, 0
137.896,248.864,90.904,240.856,183.48,198.088, 0
138.424,247.984,91.52,240.768,183.48,198.088, 0
139.216,246.928,92.576,240.768,183.656,198.088, 0
139.744,246.312,93.544,240.768,183.832,198.088, 0
140.272,245.784,94.248,240.68,183.92,198.088, 0
140.8,245.608,94.6,240.68,184.008,198.088, 0
141.592,245.432,94.776,240.328,184.096,198.088, 0
142.12,245.432,94.688,240.064,184.096,198.088, 0
142.648,245.432,94.688,239.8,184.272,198.088, 0
143.176,245.432,94.688,239.448,184.536,198.088, 0
143.704,245.432,94.864,239.008,184.888,198.088, 0
144.144,245.432,95.128,238.568,185.328,198.088, 0
144.584,245.432,95.48,238.04,185.768,198.088, 0
145.024,245.432,95.832,237.512,186.12,198.088, 0
145.464,245.432,96.184,236.896,186.648,198.088, 0
145.728,245.432,96.624,236.192,187.088,198.088, 0
146.08,245.52,97.152,235.488,187.44,198.088, 0
146.432,245.52,97.68,234.52,187.792,198.088, 0
146.784,245.696,98.296,233.728,188.056,198.088, 0
147.136,245.872,98.824,232.76,188.232,198.088, 0
147.4,246.312,99,231.968,188.32,198.088, 0
147.664,246.752,99.088,231.176,188.408,198.088, 0
147.928,247.28,98.912,230.736,188.496,198.088, 0
148.104,247.808,98.736,230.384,188.496,198.088, 0
148.368,248.512,98.032,230.296,188.496,198.088, 0
148.456,248.864,97.768,230.296,188.496,198.088, 0
148.632,249.48,97.152,230.296,188.496,198.088, 0
148.808,250.008,96.536,230.208,188.496,198.088, 0
148.896,250.712,95.832,229.944,188.496,198.088, 0
149.072,251.24,95.04,229.68,188.408,198.088, 0
149.16,251.856,94.248,229.328,188.408,198.088, 0
149.336,252.384,93.632,228.976,188.408,198.088, 0
149.424,252.736,93.104,228.8,188.408,198.088, 0
149.424,253,92.84,228.712,188.408,198.088, 0
149.424,253.176,92.664,228.8,188.408,198.088, 0
149.424,253.264,92.664,228.8,188.408,198.088, 0
149.336,253.264,92.664,228.712,188.408,198.088, 0
149.336,253.352,92.664,228.536,188.408,198.088, 0
149.16,253.44,92.576,228.36,188.408,198.088, 0
149.336,253.528,92.664,227.744,188.408,198.088, 0
149.336,253.704,92.576,227.392,188.408,198.088, 0
149.16,253.88,92.576,226.688,188.408,198.088, 0
149.16,253.968,92.664,226.336,188.408,198.088, 0
149.16,254.056,92.576,225.984,188.408,198.088, 0
149.072,254.32,92.576,225.104,188.408,198.088, 0
149.072,254.496,92.576,224.048,188.408,198.088, 0
149.16,254.672,92.576,223.168,188.408,198.088, 0
149.16,254.936,92.576,222.552,188.408,198.088, 0
149.16,255.112,92.576,222.2,188.496,198.088, 0
149.336,255.112,92.664,222.112,188.584,198.088, 0
149.16,255.2,92.576,222.112,188.76,198.088, 0
149.16,255.2,92.664,222.112,188.848,198.088, 0
149.16,255.288,92.576,222.112,188.936,198.088, 0
149.16,255.288,92.576,222.112,188.936,198.088, 0
149.072,255.288,92.576,222.112,189.024,198.088, 0
149.16,255.288,92.488,222.112,189.024,198.088, 0
149.072,255.288,92.576,222.024,189.112,198.088, 0
149.16,255.288,92.664,221.848,189.2,198.088, 0
149.336,255.376,92.84,221.936,189.464,198.088, 0
149.424,255.552,92.664,222.2,190.432,197.912, 0
150.216,255.2,92.224,222.992,192.456,197.736, 0
151.36,254.408,91.52,225.368,195.096,197.736, 0
152.152,253.528,90.2,228.448,198.968,197.736, 0
151.976,253.088,88.968,231,202.84,197.648, 0
151.712,253.176,88.088,232.144,206.36,197.648, 0
151.712,253.264,87.824,232.408,208.472,197.648, 0
151.624,253.528,87.912,232.496,209,197.648, 0
151.536,253.792,87.912,232.232,208.912,197.648, 0
151.536,253.968,88,231.88,208.736,197.648, 0
151.536,254.056,88,231.792,208.472,197.648, 0
151.536,254.232,88.264,231.88,208.208,197.648, 0
151.448,254.32,88.616,231.792,208.032,197.648, 0
151.536,254.408,89.144,231.792,207.856,197.648, 0
151.624,254.672,89.76,231.352,207.328,197.648, 0
151.536,255.024,90.024,230.912,206.448,197.648, 0
151.624,255.112,90.288,230.56,205.48,197.648, 0
151.712,255.112,90.464,230.208,203.896,197.648, 0
151.8,255.112,90.464,229.944,201.872,197.648, 0
151.888,255.112,90.376,229.68,199.408,197.648, 0
152.064,255.112,90.288,229.504,196.68,197.648, 0
152.24,255.024,90.2,229.328,193.512,197.648, 0
152.416,254.848,90.288,229.24,190.256,197.648, 0
152.592,254.672,90.376,229.24,187.264,197.648, 0
152.768,254.408,90.64,229.152,184.536,197.648, 0
152.768,254.144,91.08,229.24,182.16,197.648, 0
152.768,253.792,91.784,229.24,180.84,197.648, 0
152.768,253.352,92.488,229.24,179.872,197.648, 0
152.68,252.736,93.28,229.064,179.168,197.648, 0
152.68,252.384,93.984,228.888,178.64,197.648, 0
152.856,252.296,94.6,227.832,178.376,197.648, 0
152.856,252.296,95.568,226.424,178.288,197.648, 0
152.944,252.384,96.536,224.928,178.376,197.648, 0
152.944,252.384,97.152,223.96,178.464,197.648, 0
152.944,252.384,97.592,223.432,178.728,197.648, 0
152.944,252.384,97.856,223.168,178.992,197.648, 0
152.944,252.384,98.12,223.08,179.168,197.648, 0
152.944,252.384,98.384,223.08,179.344,197.648, 0
152.944,252.472,98.384,223.08,179.344,197.648, 0
152.944,252.648,98.472,223.168,179.432,197.648, 0
152.944,252.824,98.296,223.168,179.432,197.648, 0
153.032,253.088,98.032,223.08,179.432,197.648, 0
153.12,253.264,97.68,222.992,179.432,197.648, 0
153.12,253.528,97.416,222.992,179.432,197.648, 0
153.032,253.792,97.152,222.992,179.432,197.648, 0
153.032,254.056,96.888,222.904,179.344,197.648, 0
152.944,254.232,96.624,222.728,179.344,197.648, 0
152.944,254.32,96.712,222.552,179.432,197.648, 0
152.856,254.32,96.712,222.376,179.432,197.648, 0
152.856,254.32,96.8,222.112,179.52,197.648, 0
152.768,254.32,97.064,221.76,179.608,197.648, 0
152.768,254.32,97.328,221.144,179.872,197.648, 0
152.856,254.32,97.592,220.616,179.96,197.648, 0
152.856,254.32,97.856,220,180.048,197.648, 0
152.944,254.32,98.208,219.384,179.96,197.648, 0
152.856,254.32,98.472,218.592,179.96,197.648, 0
152.856,254.32,98.824,217.888,180.224,197.736, 0
152.768,254.32,99.176,217.184,180.224,197.736, 0
152.68,254.32,99.528,216.392,180.136,197.736, 0
152.768,254.32,99.792,215.776,180.048,197.736, 0
152.856,254.408,100.144,215.248,180.048,197.736, 0
152.944,254.496,100.144,214.72,179.96,197.736, 0
152.944,254.672,100.144,214.104,179.96,197.736, 0
152.856,254.848,100.056,213.4,179.96,197.824, 0
152.856,255.2,99.88,212.696,179.872,197.824, 0
152.856,255.464,99.792,211.816,179.96,197.824, 0
152.856,255.816,99.616,211.112,179.96,197.824, 0
152.768,256.08,99.352,210.32,180.048,197.824, 0
152.856,256.52,99.176,209.616,180.048,197.824, 0
152.856,256.872,98.912,208.824,180.048,197.824, 0
152.856,257.312,98.56,208.208,180.048,197.824, 0
152.856,257.752,97.944,207.592,180.048,197.824, 0
152.856,258.104,97.504,207.416,180.048,197.824, 0
152.856,258.28,97.152,207.504,180.136,197.824, 0
152.768,258.28,96.976,207.592,180.224,197.824, 0
152.68,258.28,96.8,207.856,180.312,197.824, 0
152.68,258.28,96.624,208.296,180.312,197.824, 0
152.68,258.28,96.536,208.736,180.312,197.824, 0
152.68,258.28,96.36,209.088,180.312,197.824, 0
152.592,258.28,96.096,209.44,180.312,197.824, 0
152.68,258.28,96.008,209.88,180.312,197.824, 0
152.68,258.28,95.744,210.408,180.312,197.912, 0
152.592,258.28,95.392,211.024,180.312,197.912, 0
152.68,258.28,95.128,211.64,180.312,197.912, 0
152.68,258.28,94.864,212.256,180.312,197.912, 0
152.68,258.28,94.688,212.608,180.312,197.912, 0
152.68,258.28,94.512,212.784,180.224,197.912, 0
152.592,258.28,94.512,212.96,180.312,197.912, 0
152.592,258.28,94.424,212.872,180.312,197.912, 0
152.592,258.28,94.424,212.872,180.312,198, 0
152.68,258.28,94.248,213.048,180.312,198, 0
152.592,258.456,93.72,213.312,180.4,198, 0
152.592,258.632,93.28,213.576,180.576,198, 0
152.592,258.632,93.016,213.752,180.576,198.088, 0
152.592,258.808,92.752,214.104,180.488,198.088, 0
152.68,258.896,92.488,214.808,180.488,198.088, 0
152.592,258.896,92.488,215.248,180.488,198.088, 0
152.592,258.896,92.4,215.512,180.488,198.088, 0
152.592,258.896,92.312,215.512,180.4,198.088, 0
152.592,258.896,92.312,215.512,180.224,198.088, 0
152.504,258.896,92.312,215.512,180.048,198.088, 0
152.504,258.896,92.312,215.512,180.048,198.088, 0
152.504,258.896,92.312,215.512,180.136,198.088, 0
152.416,258.896,92.312,215.512,180.136,198.088, 0
152.416,258.896,92.224,215.512,180.224,198.088, 0
152.328,258.896,92.312,215.512,180.224,198.088, 0
152.24,258.896,92.224,215.512,180.224,198.088, 0
152.152,258.896,92.312,215.424,180.224,198.088, 0
152.152,258.896,92.224,215.512,180.224,198.088, 0
152.152,258.896,92.224,215.512,180.224,198.088, 0
152.152,258.896,92.136,215.512,180.224,198.088, 0
152.24,258.896,92.224,215.512,180.224,198.088, 0
152.24,258.896,92.224,215.512,180.224,198.088, 0
152.328,258.984,92.136,215.512,180.224,198.088, 0
152.416,258.984,92.224,215.512,180.224,198.088, 0
152.416,259.072,92.136,215.512,180.224,198.088, 0
152.416,259.16,92.048,215.512,180.224,198.088, 0
152.328,259.072,91.96,215.6,180.136,198.088, 0
152.24,259.072,91.96,215.6,180.224,198.088, 0
152.24,259.072,91.96,215.512,180.136,198.264, 0
152.328,259.072,91.96,215.6,180.136,198.264, 0
152.328,259.16,91.96,215.6,180.048,198.44, 0
152.328,259.072,91.96,215.6,180.136,198.44, 0
152.328,259.16,91.96,215.6,180.048,198.44, 0
152.328,259.072,91.96,215.6,180.048,198.44, 0
152.328,259.16,91.96,215.6,179.96,198.528, 0
152.328,259.072,91.96,215.6,179.872,198.528, 0
152.416,259.072,91.872,215.6,179.696,198.616, 0
152.416,259.16,91.872,215.6,179.696,198.616, 0
152.416,259.072,91.872,215.6,179.696,198.792, 0
152.416,259.072,91.872,215.6,179.52,199.056, 0
152.504,259.072,91.872,215.6,179.344,199.496, 0
152.504,259.072,91.696,215.6,179.168,200.288, 0
152.416,259.072,91.608,215.6,179.168,201.344, 0
152.416,259.16,91.608,215.688,179.08,202.664, 0
152.328,259.072,91.608,215.776,179.08,204.248, 0
152.328,259.072,91.52,215.864,179.08,206.184, 0
152.328,259.072,91.52,215.864,179.08,208.384, 0
152.328,259.072,91.52,215.864,178.992,210.76, 0
152.328,259.072,91.52,215.864,178.992,213.4, 0
152.328,259.16,91.432,215.864,178.992,216.128, 0
152.24,259.072,91.344,215.952,178.992,220.264, 0
152.24,259.072,91.344,215.952,179.08,222.992, 0
152.24,259.072,91.256,215.952,179.08,225.984, 0
152.152,259.072,91.168,215.952,179.08,228.888, 0
152.152,259.072,91.08,216.04,179.08,230.472, 0
152.152,259.072,91.08,216.216,179.08,231.88, 0
152.064,259.072,90.992,216.48,179.08,234.784, 0
152.064,259.072,90.904,216.656,179.08,237.688, 0
152.152,259.072,90.816,216.92,178.992,240.68, 0
152.152,259.072,90.728,217.096,179.08,243.496, 0
152.24,259.072,90.64,217.272,179.08,246.136, 0
152.24,259.072,90.464,217.36,179.168,248.6, 0
152.328,259.072,90.288,217.36,179.168,250.888, 0
152.328,259.072,89.936,217.448,179.168,252.912, 0
152.416,259.072,89.32,217.536,179.256,254.76, 0
152.416,259.072,88.528,217.8,179.344,256.256, 0
152.416,259.072,87.736,218.152,179.344,257.4, 0
152.504,259.072,86.768,218.68,179.344,258.28, 0
152.504,258.984,85.8,219.208,179.344,258.72, 0
152.504,259.072,84.832,219.912,179.344,258.808, 0
152.592,258.984,83.952,220.528,179.344,258.808, 0
152.592,258.896,82.896,221.144,179.256,258.808, 0
152.592,258.896,81.928,221.672,179.256,258.808, 0
152.592,258.72,80.696,222.2,179.344,258.808, 0
152.68,258.456,79.464,222.728,179.344,258.808, 0
152.68,258.28,78.32,223.432,179.344,258.808, 0
152.68,257.752,77.352,224.048,179.344,258.808, 0
152.68,257.312,76.472,224.664,179.344,258.808, 0
152.68,256.872,75.68,225.368,179.344,258.808, 0
152.68,256.608,75.328,225.632,179.344,258.808, 0
152.68,256.344,74.888,225.984,179.344,258.808, 0
152.68,255.904,74.536,226.336,179.344,258.808, 0
152.68,255.288,73.744,227.128,179.432,258.808, 0
152.592,254.672,72.864,228.272,179.432,258.808, 0
152.592,253.968,71.72,229.416,179.432,258.808, 0
152.416,253.176,70.576,231,179.432,258.808, 0
152.328,251.416,70.488,232.848,179.344,258.808, 0
152.24,249.48,70.664,234.872,179.344,258.808, 0
151.976,247.368,70.664,237.336,179.344,258.808, 0
151.624,245.168,70.576,240.152,179.432,258.808, 0
151.36,242.616,70.664,243.32,179.344,258.808, 0
151.096,239.976,70.664,247.104,179.344,258.808, 0
150.744,237.248,70.664,251.592,179.344,258.808, 0
150.568,234.432,70.928,256.52,179.344,258.808, 0
150.392,231.44,71.192,261.888,179.344,258.808, 0
150.304,228.272,71.896,266.992,179.256,258.808, 0
150.304,224.928,73.304,271.392,179.256,258.808, 0
150.48,220.968,75.416,275.176,179.256,258.808, 0
150.656,214.456,80.96,277.376,178.904,258.808, 0
150.92,209,86.768,277.2,178.552,258.808, 0
151.272,202.928,93.808,276.584,178.112,258.808, 0
151.976,196.24,102.784,275.616,177.496,258.808, 0
152.856,189.2,112.288,274.56,176.88,258.808, 0
153.824,182.336,122.232,273.768,176.616,258.808, 0
155.056,175.56,132,272.888,176.44,258.808, 0
156.552,169.488,141.24,272.008,176.44,258.808, 0
158.224,163.68,150.48,271.128,176.616,258.808, 0
160.072,158.048,159.632,269.896,176.616,258.808, 0
162.184,152.68,169.048,268.312,176.616,258.808, 0
164.56,147.4,178.464,266.288,176.616,258.808, 0
166.936,142.472,187.616,264,176.616,258.808, 0
169.576,137.368,197.032,261.272,176.616,258.808, 0
172.04,132.792,205.568,257.752,176.704,258.808, 0
174.064,128.216,214.016,253.352,176.704,258.808, 0
175.736,123.728,222.024,248.248,176.704,258.808, 0
176.968,119.24,229.768,242.704,176.704,258.808, 0
177.848,114.664,236.808,236.984,176.704,258.808, 0
178.992,108.24,245.344,229.416,176.528,258.808, 0
179.344,103.84,250.272,224.752,176.352,258.808, 0
178.992,97.416,256.432,219.912,176.44,258.808, 0
178.816,93.016,260.48,217.096,176.616,258.808, 0
178.728,88.968,263.648,214.808,176.616,258.808, 0
178.464,85.36,266.2,214.016,176.616,258.808, 0
178.464,82.104,268.048,214.192,176.528,258.808, 0
178.816,78.848,269.28,214.808,176.352,258.808, 0
179.52,75.24,270.248,215.952,176,258.808, 0
180.752,71.808,270.776,217.712,175.912,258.808, 0
180.664,71.104,271.04,219.208,176.088,258.808, 0
180.4,71.808,270.776,220.088,176.176,258.808, 0
180.488,71.456,270.864,220.088,176,258.808, 0
180.576,71.368,271.392,220.088,176.088,258.808, 0
180.576,71.456,271.92,220,176.44,258.808, 0
180.576,71.456,272.448,219.736,176.528,258.808, 0
180.488,71.456,273.328,218.768,176.616,258.808, 0
180.576,71.456,274.296,217.624,176.616,258.808, 0
180.576,71.456,275.264,215.776,176.528,258.808, 0
180.576,71.456,276.232,213.928,176.704,258.808, 0
180.576,71.456,276.32,212.784,176.176,258.808, 0
180.488,71.456,276.232,212.52,176.352,258.808, 0
180.576,71.456,276.232,212.52,176.44,258.808, 0
180.576,71.456,276.232,212.696,176.44,258.808, 0
180.576,71.456,276.232,212.784,176.528,258.808, 0
180.488,71.456,276.232,213.048,176.528,258.808, 0
180.576,71.456,276.32,213.136,176.528,258.808, 0
180.576,71.456,276.32,213.224,176.616,258.808, 0
180.576,71.456,276.32,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.136,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.576,71.456,276.232,213.224,176.528,258.808, 0
180.576,71.456,276.232,213.224,176.528,258.808, 0
180.576,71.456,276.32,213.224,176.528,258.808, 0
180.576,71.456,276.232,213.136,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.576,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.576,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.32,213.136,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
180.576,71.456,276.232,213.224,176.528,258.808, 0
180.488,71.456,276.232,213.224,176.528,258.808, 0
