179.52,69.872,277.376,216.832,165.792,170.192
179.608,69.872,277.376,216.832,165.792,170.192
179.608,69.784,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.792,170.192
179.52,69.784,277.376,216.832,165.792,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.792,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.792,170.192
179.52,69.784,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.792,170.192
179.52,69.872,277.376,216.832,165.792,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.792,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.872,277.376,216.832,165.88,170.192
179.52,69.784,217.8,188.584,166.232,170.192
179.52,69.872,198.528,193.424,166.408,170.192
179.52,69.872,198.44,189.376,166.408,170.192
178.64,138.688,105.776,191.312,168.432,170.192
177.848,137.896,110,186.472,168.344,170.192
177.848,117.656,148.984,173.888,168.432,170.192
178.2,110.176,160.688,172.832,168.608,170.192
178.112,88.088,198.968,171.424,168.608,170.192
178.376,69.96,237.864,171.776,168.696,170.192
178.376,69.872,267.168,167.376,168.344,170.192
178.376,69.872,277.376,164.296,168.784,170.192
